raceId,year,round,circuitId,race_name,race_date,race_time,driverId,driverRef,driver_dob,driver_nationality,driverst_points,driverst_position,driverst_wins,constructorId,csr_points,csr_status,constructorStandingsId,css_points,css_position,css_wins,constructorRef,cs_nationality,result_number,result_grid,result_position,result_positionText,result_positionOrder,result_points,result_laps,result_time,result_milliseconds,result_fastestLap,result_rank,result_fastestLapTime,result_fastestLapSpeed,qs_number,position,q1,q2,q3,total_laps,avg_lap_time,num_pit_stops,avg_pit_duration
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,1,hamilton,1985-01-07,British,44.0,1,1,131,19.0,\N,27703,60.0,1,1,mercedes,German,44,1,2,2,2,19.0,63,+22.000,7376598,60,1,1:16.702,230.403,44,1,1:14.823,1:14.817,1:14.411,63.0,117088.85714285714,4.0,35.155
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,4,alonso,1981-07-29,Spanish,1.0,13,0,214,3.0,\N,27710,3.0,7,0,alpine,French,14,15,10,10,10,1.0,63,+66.561,7421159,62,14,1:19.417,222.526,14,15,1:15.832,1:15.593,\N,63.0,117796.1746031746,3.0,44.2325
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,8,raikkonen,1979-10-17,Finnish,0.0,14,0,51,0.0,\N,27709,0.0,8,0,alfa,Swiss,7,16,13,13,13,0.0,63,+94.773,7449371,62,5,1:18.353,225.548,7,16,1:15.974,\N,\N,63.0,117767.79365079365,3.0,30.28
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,20,vettel,1987-07-03,German,0.0,17,0,117,4.0,\N,27708,5.0,6,0,aston_martin,British,5,0,15,15,15,0.0,61,\N,\N,59,10,1:19.074,223.491,5,13,1:15.459,1:15.394,\N,61.0,119328.59016393442,5.0,38.688250000000004
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,842,gasly,1996-02-07,French,6.0,9,0,213,6.0,\N,27707,8.0,5,0,alphatauri,Italian,10,5,7,7,7,6.0,63,+52.818,7407416,52,9,1:18.994,223.718,10,5,1:15.548,1:14.927,1:14.790,63.0,117578.03174603175,4.0,39.809333333333335
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,815,perez,1990-01-26,Mexican,10.0,8,0,9,25.0,\N,27704,53.0,2,1,red_bull,Austrian,11,2,11,11,11,0.0,63,+67.151,7421749,62,13,1:19.396,222.585,11,2,1:15.395,1:14.716,1:14.446,63.0,117805.53968253969,2.0,44.608
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,817,ricciardo,1989-07-01,Australian,14.0,7,0,1,23.0,\N,27705,41.0,3,0,mclaren,British,3,6,6,6,6,8.0,63,+51.220,7405818,54,12,1:19.341,222.739,3,6,1:15.669,1:15.033,1:14.826,63.0,117552.66666666667,2.0,34.34
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,830,max_verstappen,1997-09-30,Dutch,43.0,2,1,9,25.0,\N,27704,53.0,2,1,red_bull,Austrian,33,3,1,1,1,25.0,63,2:02:34.598,7354598,60,2,1:17.524,227.960,33,3,1:15.109,1:14.884,1:14.498,63.0,116739.6507936508,2.0,29.809
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,832,sainz,1994-09-01,Spanish,14.0,6,0,6,22.0,\N,27706,34.0,4,0,ferrari,Italian,55,11,5,5,5,10.0,63,+27.036,7381634,60,7,1:18.490,225.154,55,11,1:15.406,1:15.199,\N,63.0,117168.79365079365,2.0,30.856
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,839,ocon,1996-09-17,French,2.0,12,0,214,3.0,\N,27710,3.0,7,0,alpine,French,31,9,9,9,9,2.0,63,+65.704,7420302,62,15,1:19.422,222.512,31,9,1:15.385,1:15.117,1:15.210,63.0,117782.57142857143,5.0,37.238
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,840,stroll,1998-10-29,Canadian,5.0,10,0,117,4.0,\N,27708,5.0,6,0,aston_martin,British,18,10,8,8,8,4.0,63,+56.909,7411507,59,8,1:18.782,224.320,18,10,1:15.522,1:15.138,\N,63.0,117563.60317460318,3.0,31.138
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,841,giovinazzi,1993-12-14,Italian,0.0,15,0,51,0.0,\N,27709,0.0,8,0,alfa,Swiss,99,17,14,14,14,0.0,62,\N,\N,57,16,1:19.470,222.378,99,17,1:16.122,\N,\N,62.0,118819.7258064516,4.0,31.0205
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,844,leclerc,1997-10-16,Monegasque,20.0,4,0,6,22.0,\N,27706,34.0,4,0,ferrari,Italian,16,4,4,4,4,12.0,63,+25.579,7380177,60,6,1:18.379,225.473,16,4,1:15.413,1:14.808,1:14.740,63.0,117145.66666666667,2.0,31.002
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,846,norris,1999-11-13,British,27.0,3,0,1,23.0,\N,27705,41.0,3,0,mclaren,British,4,7,3,3,3,15.0,63,+23.702,7378300,63,3,1:18.259,225.819,4,7,1:15.009,1:14.718,1:14.875,63.0,117115.87301587302,2.0,30.654
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,852,tsunoda,2000-05-11,Japanese,2.0,11,0,213,6.0,\N,27707,8.0,5,0,alphatauri,Italian,22,20,12,12,12,0.0,63,+73.184,7427782,49,4,1:18.334,225.603,22,20,\N,\N,\N,63.0,117821.93650793651,3.0,30.696
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,853,mazepin,1999-03-02,Russian,0.0,19,0,210,0.0,\N,27712,0.0,10,0,haas,American,9,19,17,17,17,0.0,61,\N,\N,55,17,1:20.402,219.800,9,19,1:16.797,\N,\N,61.0,121719.08196721312,4.0,37.465666666666664
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,854,mick_schumacher,1999-03-22,German,0.0,18,0,210,0.0,\N,27712,0.0,10,0,haas,American,47,18,16,16,16,0.0,61,\N,\N,58,11,1:19.193,223.156,47,18,1:16.279,\N,\N,61.0,120600.59016393442,4.0,44.90266666666667
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,1,hamilton,1985-01-07,British,15.0,3,0,131,27.0,\N,28134,27.0,2,0,mercedes,German,44,5,3,3,3,15.0,57,+9.675,5863259,53,5,1:36.228,202.469,44,5,1:32.285,1:31.048,1:31.238,57.0,102864.19298245614,3.0,25.525333333333332
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,4,alonso,1981-07-29,Spanish,2.0,9,0,214,8.0,\N,28137,8.0,5,0,alpine,French,14,8,9,9,9,2.0,57,+22.390,5875974,44,10,1:36.733,201.412,14,8,1:32.346,1:31.621,1:32.195,57.0,103087.26315789473,3.0,24.927333333333333
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,807,hulkenberg,1987-08-19,German,0.0,17,0,117,0.0,\N,28139,0.0,7,0,aston_martin,British,27,17,17,17,17,0.0,57,+1:03.829,5917413,49,19,1:38.201,198.401,27,17,1:32.777,\N,\N,57.0,103814.26315789473,3.0,26.608333333333334
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,815,perez,1990-01-26,Mexican,0.0,18,0,9,0.0,\N,28142,0.0,10,0,red_bull,Austrian,11,4,18,18,18,0.0,56,\N,\N,52,4,1:36.089,202.762,11,4,1:32.311,1:31.008,1:30.921,56.0,102955.80357142857,3.0,24.721999999999998
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,817,ricciardo,1989-07-01,Australian,0.0,14,0,1,0.0,\N,28141,0.0,9,0,mclaren,British,3,18,14,14,14,0.0,57,+54.975,5908559,50,16,1:37.261,200.318,3,18,1:32.945,\N,\N,57.0,103658.9298245614,3.0,24.979666666666663
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,822,bottas,1989-08-28,Finnish,8.0,6,0,51,9.0,\N,28136,9.0,4,0,alfa,Swiss,77,6,6,6,6,8.0,57,+16.119,5869703,53,7,1:36.599,201.691,77,6,1:31.919,1:31.717,1:31.560,57.0,102977.24561403508,3.0,25.412333333333333
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,825,kevin_magnussen,1992-10-05,Danish,10.0,5,0,210,10.0,\N,28135,10.0,3,0,haas,American,20,7,5,5,5,10.0,57,+14.754,5868338,53,8,1:36.623,201.641,20,7,1:31.955,1:31.461,1:31.808,57.0,102953.29824561403,3.0,25.801666666666666
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,830,max_verstappen,1997-09-30,Dutch,0.0,19,0,9,0.0,\N,28142,0.0,10,0,red_bull,Austrian,1,2,19,19,19,0.0,54,\N,\N,51,2,1:35.440,204.140,1,2,1:31.785,1:30.757,1:30.681,54.0,103661.03703703704,3.0,24.745333333333335
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,832,sainz,1994-09-01,Spanish,18.0,2,0,6,44.0,\N,28133,44.0,1,1,ferrari,Italian,55,3,2,2,2,18.0,57,+5.598,5859182,52,3,1:35.740,203.501,55,3,1:31.567,1:30.787,1:30.687,57.0,102792.66666666667,3.0,24.463666666666665
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,839,ocon,1996-09-17,French,6.0,7,0,214,8.0,\N,28137,8.0,5,0,alpine,French,31,11,7,7,7,6.0,57,+19.423,5873007,53,14,1:37.110,200.630,31,11,1:32.041,1:31.782,\N,57.0,103035.21052631579,3.0,26.703333333333333
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,840,stroll,1998-10-29,Canadian,0.0,12,0,117,0.0,\N,28139,0.0,7,0,aston_martin,British,18,19,12,12,12,0.0,57,+45.873,5899457,49,15,1:37.146,200.555,18,19,1:33.032,\N,\N,57.0,103499.24561403508,3.0,25.911666666666665
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,844,leclerc,1997-10-16,Monegasque,26.0,1,1,6,44.0,\N,28133,44.0,1,1,ferrari,Italian,16,1,1,1,1,26.0,57,1:37:33.584,5853584,51,1,1:34.570,206.018,16,1,1:31.471,1:30.932,1:30.558,57.0,102694.45614035087,3.0,24.717333333333332
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,846,norris,1999-11-13,British,0.0,15,0,1,0.0,\N,28141,0.0,9,0,mclaren,British,4,13,15,15,15,0.0,57,+56.335,5909919,51,12,1:36.988,200.882,4,13,1:32.239,1:32.008,\N,57.0,103682.78947368421,3.0,25.636666666666667
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,847,russell,1998-02-15,British,12.0,4,0,131,27.0,\N,28134,27.0,2,0,mercedes,German,63,9,4,4,4,12.0,57,+11.211,5864795,56,6,1:36.302,202.313,63,9,1:32.269,1:31.252,1:32.216,57.0,102891.14035087719,3.0,25.59866666666667
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,848,albon,1996-03-23,Thai,0.0,13,0,3,0.0,\N,28140,0.0,8,0,williams,British,23,14,13,13,13,0.0,57,+53.932,5907516,50,18,1:37.355,200.125,23,14,1:32.726,1:32.664,\N,57.0,103640.63157894737,3.0,25.16633333333333
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,849,latifi,1995-06-29,Canadian,0.0,16,0,3,0.0,\N,28140,0.0,8,0,williams,British,6,20,16,16,16,0.0,57,+1:01.795,5915379,51,20,1:38.251,198.300,6,20,1:33.634,\N,\N,57.0,103778.57894736843,3.0,24.631
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,852,tsunoda,2000-05-11,Japanese,4.0,8,0,213,4.0,\N,28138,4.0,6,0,alphatauri,Italian,22,16,8,8,8,4.0,57,+20.386,5873970,53,13,1:37.104,200.642,22,16,1:32.750,\N,\N,57.0,103052.1052631579,3.0,24.877666666666666
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,854,mick_schumacher,1999-03-22,German,0.0,11,0,210,10.0,\N,28135,10.0,3,0,haas,American,47,12,11,11,11,0.0,57,+32.574,5886158,37,11,1:36.956,200.948,47,12,1:32.380,1:31.998,\N,57.0,103265.9298245614,2.0,25.4
1074,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,855,zhou,1999-05-30,Chinese,1.0,10,0,51,9.0,\N,28136,9.0,4,0,alfa,Swiss,24,15,10,10,10,1.0,57,+23.064,5876648,39,9,1:36.685,201.512,24,15,1:32.493,1:33.543,\N,57.0,103099.08771929824,3.0,26.455333333333332
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,1,hamilton,1985-01-07,British,25.0,1,1,131,41.0,\N,27673,41.0,1,1,mercedes,German,44,2,1,1,1,25.0,56,1:32:03.897,5523897,44,4,1:34.015,207.235,44,2,1:30.617,1:30.085,1:29.385,56.0,98641.01785714286,2.0,24.4575
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,8,raikkonen,1979-10-17,Finnish,0.0,11,0,51,0.0,\N,27679,0.0,7,0,alfa,Swiss,7,14,11,11,11,0.0,56,+88.864,5612761,45,14,1:35.192,204.672,7,14,1:31.547,1:31.238,\N,56.0,100227.875,2.0,24.0765
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,20,vettel,1987-07-03,German,0.0,15,0,117,1.0,\N,27678,1.0,6,0,aston_martin,British,5,20,15,15,15,0.0,55,\N,\N,26,16,1:35.566,203.871,5,18,1:32.056,\N,\N,55.0,100953.43636363637,1.0,24.626
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,842,gasly,1996-02-07,French,0.0,17,0,213,2.0,\N,27677,2.0,5,0,alphatauri,Italian,10,5,17,17,17,0.0,52,\N,\N,48,5,1:34.090,207.069,10,5,1:30.848,1:30.513,1:29.809,52.0,101189.73076923077,3.0,29.212666666666667
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,815,perez,1990-01-26,Mexican,10.0,5,0,9,28.0,\N,27674,28.0,2,0,red_bull,Austrian,11,0,5,5,5,10.0,56,+52.047,5575944,44,3,1:33.970,207.334,11,11,1:31.165,1:30.659,\N,56.0,99570.42857142857,3.0,24.096333333333334
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,817,ricciardo,1989-07-01,Australian,6.0,7,0,1,18.0,\N,27675,18.0,3,0,mclaren,British,3,6,7,7,7,6.0,56,+66.004,5589901,36,10,1:34.932,205.233,3,6,1:30.795,1:30.222,1:29.927,56.0,99819.66071428571,2.0,24.6715
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,822,bottas,1989-08-28,Finnish,16.0,3,0,131,41.0,\N,27673,41.0,1,1,mercedes,German,77,3,3,3,3,16.0,56,+37.383,5561280,56,1,1:32.090,211.566,77,3,1:31.200,1:30.186,1:29.586,56.0,99308.57142857143,3.0,27.241666666666664
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,830,max_verstappen,1997-09-30,Dutch,18.0,2,0,9,28.0,\N,27674,28.0,2,0,red_bull,Austrian,33,1,2,2,2,18.0,56,+0.745,5524642,41,2,1:33.228,208.984,33,1,1:30.499,1:30.318,1:28.997,56.0,98654.32142857143,2.0,24.307499999999997
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,832,sainz,1994-09-01,Spanish,4.0,8,0,6,12.0,\N,27676,12.0,4,0,ferrari,Italian,55,8,8,8,8,4.0,56,+67.100,5590997,48,7,1:34.509,206.151,55,8,1:31.653,1:30.009,1:30.215,56.0,99839.23214285714,2.0,24.347
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,839,ocon,1996-09-17,French,0.0,13,0,214,0.0,\N,27680,0.0,8,0,alpine,French,31,16,13,13,13,0.0,55,\N,\N,33,15,1:35.250,204.548,31,16,1:31.724,\N,\N,55.0,100727.18181818182,2.0,24.8485
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,840,stroll,1998-10-29,Canadian,1.0,10,0,117,1.0,\N,27678,1.0,6,0,aston_martin,British,18,10,10,10,10,1.0,56,+86.713,5610610,31,9,1:34.865,205.378,18,10,1:31.261,1:30.624,1:30.601,56.0,100189.46428571429,2.0,25.2045
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,841,giovinazzi,1993-12-14,Italian,0.0,12,0,51,0.0,\N,27679,0.0,7,0,alfa,Swiss,99,12,12,12,12,0.0,55,\N,\N,32,13,1:35.122,204.823,99,12,1:30.998,1:30.708,\N,55.0,100532.63636363637,2.0,28.110500000000002
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,844,leclerc,1997-10-16,Monegasque,8.0,6,0,6,12.0,\N,27676,12.0,4,0,ferrari,Italian,16,4,6,6,6,8.0,56,+59.090,5582987,39,11,1:34.988,205.112,16,4,1:30.691,1:30.010,1:29.678,56.0,99696.19642857143,2.0,24.5505
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,846,norris,1999-11-13,British,12.0,4,0,1,18.0,\N,27675,18.0,3,0,mclaren,British,4,7,4,4,4,12.0,56,+46.466,5570363,38,6,1:34.396,206.398,4,7,1:30.902,1:30.099,1:29.974,56.0,99470.76785714286,2.0,25.2695
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,847,russell,1998-02-15,British,0.0,14,0,3,0.0,\N,27681,0.0,9,0,williams,British,63,15,14,14,14,0.0,55,\N,\N,40,12,1:35.036,205.008,63,15,1:31.316,1:33.430,\N,55.0,100760.98181818181,2.0,24.4345
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,849,latifi,1995-06-29,Canadian,0.0,18,0,3,0.0,\N,27681,0.0,9,0,williams,British,6,17,18,18,18,0.0,51,\N,\N,16,19,1:36.602,201.685,6,17,1:31.936,\N,\N,51.0,102558.60784313726,2.0,25.014499999999998
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,852,tsunoda,2000-05-11,Japanese,2.0,9,0,213,2.0,\N,27677,2.0,5,0,alphatauri,Italian,22,13,9,9,9,2.0,56,+85.692,5609589,38,8,1:34.761,205.603,22,13,1:30.607,1:31.203,\N,56.0,100171.23214285714,2.0,24.686999999999998
1052,2021,1,3,Bahrain Grand Prix,2021-03-28,15:00:00,854,mick_schumacher,1999-03-22,German,0.0,16,0,210,0.0,\N,27682,0.0,10,0,haas,American,47,18,16,16,16,0.0,55,\N,\N,38,18,1:36.134,202.667,47,19,1:32.449,\N,\N,55.0,101830.98181818181,2.0,25.5705
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,1,hamilton,1985-01-07,British,343.5,2,7,131,25.0,\N,27903,546.5,1,8,mercedes,German,44,1,1,1,1,25.0,57,1:24:28.471,5068471,50,2,1:25.084,227.633,44,1,1:21.901,1:21.682,1:20.827,57.0,88920.54385964913,2.0,25.308
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,4,alonso,1981-07-29,Spanish,77.0,10,0,214,25.0,\N,27910,137.0,5,1,alpine,French,14,3,3,3,3,15.0,57,+59.457,5127928,48,10,1:26.682,223.437,14,5,1:22.422,1:21.894,1:21.670,57.0,89963.64912280702,1.0,25.991
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,8,raikkonen,1979-10-17,Finnish,10.0,16,0,51,0.0,\N,27909,11.0,9,0,alfa,Swiss,7,16,14,14,14,0.0,56,\N,\N,53,6,1:26.358,224.275,7,16,1:23.156,\N,\N,56.0,91164.39285714286,2.0,25.9035
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,20,vettel,1987-07-03,German,43.0,12,0,117,9.0,\N,27908,77.0,7,0,aston_martin,British,5,10,10,10,10,1.0,56,\N,\N,53,7,1:26.434,224.078,5,10,1:22.549,1:22.146,1:22.785,56.0,90608.33928571429,1.0,25.726
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,842,gasly,1996-02-07,French,92.0,9,0,213,0.0,\N,27907,112.0,6,0,alphatauri,Italian,10,2,11,11,11,0.0,56,\N,\N,46,11,1:27.019,222.572,10,4,1:22.535,1:21.728,1:21.640,56.0,90708.21428571429,2.0,25.869500000000002
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,815,perez,1990-01-26,Mexican,190.0,4,1,9,31.0,\N,27904,541.5,2,10,red_bull,Austrian,11,11,4,4,4,12.0,57,+1:02.306,5130777,49,3,1:25.613,226.227,11,11,1:22.398,1:22.346,\N,57.0,90013.63157894737,2.0,25.4195
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,817,ricciardo,1989-07-01,Australian,105.0,8,1,1,2.0,\N,27905,258.0,4,1,mclaren,British,3,14,12,12,12,0.0,56,\N,\N,50,14,1:27.198,222.115,3,14,1:22.688,1:22.597,\N,56.0,91108.41071428571,1.0,25.562
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,830,max_verstappen,1997-09-30,Dutch,351.5,1,9,9,31.0,\N,27904,541.5,2,10,red_bull,Austrian,33,7,2,2,2,19.0,57,+25.743,5094214,57,1,1:23.196,232.799,33,2,1:21.996,1:21.984,1:21.282,57.0,89372.17543859649,3.0,25.313333333333333
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,832,sainz,1994-09-01,Spanish,145.5,7,0,6,10.0,\N,27906,297.5,3,0,ferrari,Italian,55,5,7,7,7,6.0,57,+1:21.911,5150382,46,9,1:26.570,223.726,55,7,1:22.304,1:22.241,1:21.840,57.0,90357.57894736843,1.0,25.639
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,839,ocon,1996-09-17,French,60.0,11,1,214,25.0,\N,27910,137.0,5,1,alpine,French,31,9,5,5,5,10.0,57,+1:20.570,5149041,46,13,1:27.061,222.464,31,9,1:22.565,1:22.012,1:22.028,57.0,90334.05263157895,1.0,25.517
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,840,stroll,1998-10-29,Canadian,34.0,13,0,117,9.0,\N,27908,77.0,7,0,aston_martin,British,18,12,6,6,6,8.0,57,+1:21.274,5149745,44,17,1:27.356,221.713,18,12,1:22.551,1:22.460,\N,57.0,90346.40350877192,1.0,26.157
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,841,giovinazzi,1993-12-14,Italian,1.0,18,0,51,0.0,\N,27909,11.0,9,0,alfa,Swiss,99,18,15,15,15,0.0,56,\N,\N,40,18,1:27.823,220.534,99,18,1:23.262,\N,\N,56.0,91600.25,2.0,25.667
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,844,leclerc,1997-10-16,Monegasque,152.0,6,0,6,10.0,\N,27906,297.5,3,0,ferrari,Italian,16,13,8,8,8,4.0,57,+1:23.126,5151597,46,8,1:26.555,223.765,16,13,1:22.742,1:22.463,\N,57.0,90378.8947368421,1.0,25.799
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,846,norris,1999-11-13,British,153.0,5,0,1,2.0,\N,27905,258.0,4,1,mclaren,British,4,4,9,9,9,2.0,56,\N,\N,51,4,1:25.746,225.876,4,6,1:22.839,1:22.216,1:21.731,56.0,90521.17857142857,2.0,25.935499999999998
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,847,russell,1998-02-15,British,16.0,15,0,3,0.0,\N,27911,23.0,8,0,williams,British,63,15,17,17,17,0.0,55,\N,\N,55,5,1:25.768,225.818,63,15,1:22.863,1:22.756,\N,55.0,92481.98181818181,2.0,30.563499999999998
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,852,tsunoda,2000-05-11,Japanese,20.0,14,0,213,0.0,\N,27907,112.0,6,0,alphatauri,Italian,22,8,13,13,13,0.0,56,\N,\N,50,12,1:27.043,222.510,22,8,1:22.458,1:22.058,1:21.881,56.0,91114.23214285714,2.0,26.1665
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,853,mazepin,1999-03-02,Russian,0.0,21,0,210,0.0,\N,27912,0.0,10,0,haas,American,9,20,18,18,18,0.0,55,\N,\N,55,16,1:27.340,221.754,9,20,1:25.859,\N,\N,55.0,92888.29090909091,1.0,26.515
1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,854,mick_schumacher,1999-03-22,German,0.0,19,0,210,0.0,\N,27912,0.0,10,0,haas,American,47,19,16,16,16,0.0,56,\N,\N,46,19,1:28.412,219.065,47,19,1:23.407,\N,\N,56.0,91628.42857142857,1.0,25.881
1054,2021,3,75,Portuguese Grand Prix,2021-05-02,14:00:00,1,hamilton,1985-01-07,British,69.0,1,2,131,41.0,\N,27713,101.0,1,2,mercedes,German,44,2,1,1,1,25.0,66,1:34:31.421,5671421,47,4,1:20.933,206.971,44,2,1:18.857,1:17.968,1:18.355,66.0,85930.62121212122,3.0,23.832333333333334
1054,2021,3,75,Portuguese Grand Prix,2021-05-02,14:00:00,4,alonso,1981-07-29,Spanish,5.0,12,0,214,10.0,\N,27720,13.0,5,0,alpine,French,14,13,8,8,8,4.0,66,+1:04.808,5673229,66,5,1:21.032,206.718,14,13,1:19.728,1:19.456,\N,66.0,86912.56060606061,3.0,23.171666666666667
1054,2021,3,75,Portuguese Grand Prix,2021-05-02,14:00:00,20,vettel,1987-07-03,German,0.0,16,0,117,0.0,\N,27718,5.0,7,0,aston_martin,British,5,10,13,13,13,0.0,65,\N,\N,60,15,1:22.416,203.246,5,10,1:19.403,1:18.970,1:19.659,65.0,87378.9076923077,3.0,23.256
1054,2021,3,75,Portuguese Grand Prix,2021-05-02,14:00:00,842,gasly,1996-02-07,French,7.0,10,0,213,1.0,\N,27717,9.0,6,0,alphatauri,Italian,10,9,10,10,10,1.0,66,+1:16.463,5747884,65,11,1:22.014,204.243,10,9,1:19.464,1:19.052,1:19.475,66.0,87089.15151515152,3.0,23.281333333333333
1054,2021,3,75,Portuguese Grand Prix,2021-05-02,14:00:00,815,perez,1990-01-26,Mexican,22.0,6,0,9,30.0,\N,27714,83.0,2,1,red_bull,Austrian,11,4,4,4,4,12.0,66,+39.735,5711156,55,2,1:20.643,207.715,11,4,1:19.337,1:18.845,1:18.890,66.0,86532.66666666667,3.0,23.532333333333337
1054,2021,3,75,Portuguese Grand Prix,2021-05-02,14:00:00,817,ricciardo,1989-07-01,Australian,16.0,7,0,1,12.0,\N,27715,53.0,3,0,mclaren,British,3,16,9,9,9,2.0,66,+1:15.369,5746790,64,10,1:21.987,204.310,3,16,1:19.839,\N,\N,66.0,87072.57575757576,3.0,24.319666666666667
1054,2021,3,75,Portuguese Grand Prix,2021-05-02,14:00:00,822,bottas,1989-08-28,Finnish,32.0,4,0,131,41.0,\N,27713,101.0,1,2,mercedes,German,77,1,3,3,3,16.0,66,+33.530,5704951,65,1,1:19.865,209.738,77,1,1:18.722,1:18.458,1:18.348,66.0,86438.65151515152,4.0,24.24
1054,2021,3,75,Portuguese Grand Prix,2021-05-02,14:00:00,830,max_verstappen,1997-09-30,Dutch,61.0,2,1,9,30.0,\N,27714,83.0,2,1,red_bull,Austrian,33,3,2,2,2,18.0,66,+29.148,5700569,62,3,1:20.695,207.581,33,3,1:19.485,1:18.650,1:18.746,66.0,86372.25757575757,4.0,24.471
1054,2021,3,75,Portuguese Grand Prix,2021-05-02,14:00:00,832,sainz,1994-09-01,Spanish,14.0,8,0,6,8.0,\N,27716,42.0,4,0,ferrari,Italian,55,5,11,11,11,0.0,66,+1:18.955,5750376,60,14,1:22.325,203.471,55,5,1:19.309,1:18.813,1:19.039,66.0,87126.90909090909,3.0,23.388333333333332
